company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
Cover Genius,AUSTRALIA,  Your role as a Full-Stack Software Engineer will be to work on the development of our products using the latest versions of VueJS and PHP (Laravel).,software engineer,Software Engineer,full-time,Sydney NSW,2022-07-17,,
vArmour Networks,AUSTRALIA,"  At vArmour, we’re disrupting traditional security and IT players through the understanding of relationships - the complex interdependencies that drive IT.",software engineer,Senior Software Engineer - APAC,full-time,Remote,2022-07-17,,
Peoplebank,AUSTRALIA,"  Deliver technical enhancements through design, coding, testing, and delivery of software to required specifications. Experience in Agile development practices.",software engineer,Software Engineer,,Tasmania,2022-08-11,4.6,
Capgemini,AUSTRALIA,  In this client facing role you are supporting the Practice to help selling and successfully delivering Web based Solutions for our Enterprise clients.,software engineer,Senior FrontEnd Developer,,Perth WA,2022-08-05,3.8,
Macquarie Group Limited,AUSTRALIA,"  In this role, you will drive key solutions that enable our teams to manage and govern enterprise data. As a DevOps Engineer, you will work with a range of…",software engineer,Collibra DevOps Engineer,permanent,Sydney NSW,2022-07-17,3.8,
Hirec,AUSTRALIA,  Looking for Freshers or minimum of 0 to 6 months experience in Java. Any certification in Java is Plus.,software engineer,Fresher– Java Developer,full-time,Melbourne VIC,2022-07-17,,
KBR,AUSTRALIA,  Participate positively in software development review and process improvement activities; Contribute to the review of systems and software change proposals and…,software engineer,Software Developer,full-time,Phillip ACT,2022-08-10,4.1,
Shell Energy,AUSTRALIA,"  Flexible work options, competitive salary with generous leave benefits. This role requires a DevOps Software Engineer and Agilist with skills and experience to…",software engineer,Senior Devops Software Engineer - Melbourne,full-time,Melbourne VIC,2022-07-22,,
Removify,AUSTRALIA,"  Take ownership of the development, maintenance and performance of our back end technology (LAMP stack). Lead the ongoing product development of our customer…",software engineer,"Senior Back End PHP Developer (Melbourne, Australia)",full-time,Cremorne VIC 3121,2022-07-29,,
NAB - National Australia Bank,AUSTRALIA,"  Continuously improve and enhance and existing software where necessary. As one of our senior engineers, you will be providing technical leadership and coaching…",software engineer,Senior Software Developer,permanent,Melbourne VIC,2022-08-16,3.6,
Stramit,AUSTRALIA,  People &amp; Collaboration – you will work closely with our engineers and broader software solutions team to gain understanding of technical concepts.,software engineer,Full Stack Developer,full-time,Sydney NSW,2022-07-29,3.6,
RunTime,AUSTRALIA,"  Specify and develop software to company standards. Degree in software engineering, computer science or programming.",software engineer,Software Engineer - C#,,Melbourne VIC,2022-08-12,,
NTT Ltd,AUSTRALIA,"  Develops, integrates and implements applications components including front-end development, server-side development and database integration.",software engineer,Developer Place OS Drupal,full-time,Brisbane QLD,2022-07-17,3.6,
Microsoft,AUSTRALIA,"  At least 2 years of professional experience in software development. Working hands-on with your team and our customers through design and implementation,…",software engineer,Software Engineer II - Commercial Software Engineering,full-time,Sydney NSW 2000,2022-07-17,4.2,
Affinda,AUSTRALIA,"  Seeking a talented and self-motived team member with 5+ years of experience of front-end development (Javascript, CSS, HTML) and 1+ years’ experience with React…",software engineer,Senior Front-end Developer,,Remote,2022-07-17,,
Cognizant,AUSTRALIA,"  Develop, test (TDD) and deploy robust digital products that are scalable and highly responsive (secure by design). Experience in deploying on containers.",software engineer,"Full stack Developer(Mangodb, ExpressJs, React and Node)",full-time,Sydney NSW+1 location,2022-07-26,3.9,
CrowdStrike,AUSTRALIA,"  Support development teams in designing and building software with cross-platform deliverables (Windows, Mac, Linux). Strong low-level OS internals in Windows.",software engineer,Sr. Software Engineer - Windows Sensor (Remote),full-time,Remote,2022-07-17,,
Sportsbet,AUSTRALIA,"  Exposure to high traffic / distributed software systems. With several technical projects under your belt, you will understand how to autonomously tackle…",software engineer,Senior Software Engineer,full-time,Melbourne VIC,2022-08-13,2.8,
Cameo Global,AUSTRALIA,  3+ Years of software development experience. You will be responsible for supporting the operations of the software using a DevOps mindset.,software engineer,Software Engineer (Python Developer),full-time,Greenwich NSW 2065,2022-07-17,,
Fujitsu,AUSTRALIA,"  We are looking for a strong Application Developerwith good knowledge of at least one modern programming language such as Java, Kotlin, C#, React or…",software engineer,Application Developer - Java / Kotlin / C# / React / JavaScr...,,Sydney NSW,2022-08-07,3.6,
Adevinta Group,AUSTRALIA,  Knowledge of established and new web software test techniques. You will be the quality coach assisting teams to use the best software quality approaches.,software engineer,Senior Quality Engineer – Web,full-time,Sydney NSW,2022-07-17,,
Palo Alto Networks,AUSTRALIA,"  We want passionate engineers who love to code and build great products. Design, develop and implement highly scalable software features on our next-generation…",software engineer,Principal Engineer Software,full-time,Temporarily Remote in Melbourne VIC,2022-08-10,,
hipages,AUSTRALIA,"  5+ years of relevant software engineering experience. You'll be part of an agile cross functional team consisting of Fulltstack Engineers, Product Managers, UX…",software engineer,"Senior Fullstack Software Engineer (Node, React)",,Sydney NSW,2022-07-17,3.8,
Infosys,AUSTRALIA,Short Description: Sr reactJS / Full Stack Developer (.NET) responsible for leading reactJS tech stack based projects delivery. Develop responsive web-based UI.,software engineer,React Developer,,Sydney NSW,2022-07-17,3.9,
Commonwealth Bank,AUSTRALIA,"Have solid industrial experience as a software/systems engineer working on Azure public cloud. As a member of Commbank’s Technology division, you will…",software engineer,Staff Systems Engineer - Cloud,full-time,Hybrid remote in Sydney Central Business District NSW,2022-08-09,4.0,
Everledger,AUSTRALIA,You have experience leading a team of engineers. Mentor engineers and exemplify professionalism and organization values. Contributions to open-source projects.,software engineer,Principal Software Engineer - Brisbane,full-time,Brisbane QLD 4000,2022-07-17,,
RELX,AUSTRALIA,"Act as a technology mentor to other engineers. Advanced knowledge of software development methodologies (e.g., Agile, Scrum).",software engineer,Principal Software Engineer,full-time,Sydney NSW,2022-07-17,,
CrowdStrike,AUSTRALIA,"You will develop and maintain scripts, software, and infrastructure as code as well as release and monitor that software.",software engineer,"Software Engineer, Infrastructure (Remote, AUS)",full-time,Remote,2022-07-17,,
Carbonix,AUSTRALIA,Qualification in software engineering with relevant experience. Develop software for micro-controller based sub-systems.,software engineer,Senior Software Engineer,full-time,Artarmon NSW 2064,2022-07-17,,
Leidos,AUSTRALIA,"Willingness to document and improve software development processes. Design software, develop/prototype, and investigate Enterprise Software systems.",software engineer,GIS Software Engineer,full-time,Remote in Brisbane QLD+3 locations,2022-07-28,,
RELX,AUSTRALIA,Mentor lead software developers interested in consultancy on development methodologies and optimization techniques. Solid knowledge of architectural principles.,software engineer,Consulting/Principal Software Engineer,full-time,Sydney NSW,2022-08-04,,
Civica,AUSTRALIA,Work as DevOps Engineer as a part of scrum teams on software delivery projects. Supported by senior leadership this permanent role will see you focus on script…,software engineer,DevOps Engineer- 5 Month's contract,permanent,Melbourne VIC+1 location,2022-07-17,3.6,
Macquarie Group Limited,AUSTRALIA,"Designing scalable, cloud-native, distributed software backends utilising modern development architectures such as microservice development and event driven…",software engineer,Backend Software Engineer,permanent,Sydney NSW,2022-07-17,3.8,
Deloitte,AUSTRALIA,"Experience with backend code and API integrations; Solution Architecture for integration solutions delivered in a variety of cloud platforms, including…",software engineer,"Software Engineer (Java, Springboot) - Platform Engineering...",,Melbourne VIC 3000,2022-07-17,3.9,
Commonwealth Bank,AUSTRALIA,"Smart, driven, resilient full-stack Typescript engineer who loves delivering customer and business solutions in a collaborative, iterative and simple manner.",software engineer,"Senior Full Stack Engineer, Unloan,x15ventures",full-time,Remote in Sydney Central Business District NSW,2022-07-17,4.0,
Infosys,AUSTRALIA,"Experience in software development life cycle. Infosys is seeking a Java Backend API developer with experience in REST/SOAP Web Services, Microservices,…",software engineer,API Java back-end Developer,,Sydney NSW,2022-08-09,3.9,
MagicCube,AUSTRALIA,"Design, implement, and support highly scalable applications and web services. Design and implement RESTful API and micro-services.",software engineer,"Senior Software Engineer, Backend",,Brisbane QLD,2022-08-04,,
